"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","workerId","qualtricsId","assignmentId","hitId","iso_identifier","list_id","rotation_start","view_history","rt","response","response_unadjusted","stimulus","trial_kind","cur_block","cur_trial","total_trial_num","phase","rotation_adjustment","correct_response","start_value","slider_start","target_stimulus","slider_stimulus","responses","difference_unadjusted","diff_response","required_movement_unadjusted","abs_diff_response","exclude","image","number_responses","avg_words_per_response","percent_unique_words","percent_unique_lemmas","simpson_diversity","modal_agreement","modal_names","modal_response_agreement","modal_response","slider_stim_image","slider_stim_number_responses","slider_stim_avg_words_per_response","slider_stim_percent_unique_words","slider_stim_percent_unique_lemmas","slider_stim_simpson_diversity","slider_stim_modal_agreement","slider_stim_modal_names","slider_stim_modal_response_agreement","slider_stim_modal_response"
NA,"stimulus-image-roundslider-response-dynamic",244,1068018,"0.0-244.0","p499710","A17POV24Z83WKU","R_3dRkAIlW8BtI8FM","3TE3O8573091MMMCBODV4G4LY5S2R6","334ZEL5JX6GO7OD0N96VCJHTT2ROS6",2020-07-14 17:37:14,3,2,NA,6472.99999999814,316,56,"images/blank_canvas.png","delayed",4,11,47,"response",260,330,350,90,"VCS_330.png","VCS_350.png",NA,-14,-14,294,14,"n","VCS_330.png",40,1.575,0.46031746031746,0.444444444444444,0.213517665130568,0.725,"star",0.275,"star","VCS_350.png",37,1.40540540540541,0.346153846153846,0.346153846153846,0.273001508295626,0.72972972972973,"star",0.486486486486487,"star"
NA,"stimulus-image-roundslider-response-dynamic",249,1079779,"0.0-249.0","p499710","A17POV24Z83WKU","R_3dRkAIlW8BtI8FM","3TE3O8573091MMMCBODV4G4LY5S2R6","334ZEL5JX6GO7OD0N96VCJHTT2ROS6",2020-07-14 17:37:14,3,2,NA,6329.99999995809,20,102,"images/blank_canvas.png","delayed",4,12,48,"response",278,360,8,90,"VCS_360.png","VCS_8.png",NA,-340,20,-94,20,"n","VCS_360.png",40,1.6,0.453125,0.453125,0.109623015873016,0.5,"star",0.275,"star",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"stimulus-image-roundslider-response-dynamic",251,1100939,"0.0-251.0","p499710","A17POV24Z83WKU","R_3dRkAIlW8BtI8FM","3TE3O8573091MMMCBODV4G4LY5S2R6","334ZEL5JX6GO7OD0N96VCJHTT2ROS6",2020-07-14 17:37:14,3,2,NA,16165.0000000373,0,328,"images/VCS_360.png","undelayed",1,7,7,"response",32,360,122,90,"VCS_360.png","VCS_122.png",NA,-360,0,-206,0,"n","VCS_360.png",40,1.6,0.453125,0.453125,0.109623015873016,0.5,"star",0.275,"star",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"stimulus-image-roundslider-response-dynamic",252,1113492,"0.0-252.0","p499710","A17POV24Z83WKU","R_3dRkAIlW8BtI8FM","3TE3O8573091MMMCBODV4G4LY5S2R6","334ZEL5JX6GO7OD0N96VCJHTT2ROS6",2020-07-14 17:37:14,3,2,NA,12537.0000000112,81,193,"images/VCS_60.png","undelayed",1,8,8,"response",248,60,338,90,"VCS_60.png","VCS_338.png",NA,21,21,145,21,"n","VCS_60.png",40,1.25,0.72,0.7,0.0489795918367347,0.275,"blob",0.275,"blob",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"stimulus-image-roundslider-response-dynamic",253,1121450,"0.0-253.0","p499710","A17POV24Z83WKU","R_3dRkAIlW8BtI8FM","3TE3O8573091MMMCBODV4G4LY5S2R6","334ZEL5JX6GO7OD0N96VCJHTT2ROS6",2020-07-14 17:37:14,3,2,NA,7928.00000007264,327,145,"images/VCS_330.png","undelayed",1,9,9,"response",182,330,272,90,"VCS_330.png","VCS_272.png",NA,-3,-3,127,3,"n","VCS_330.png",40,1.575,0.46031746031746,0.444444444444444,0.213517665130568,0.725,"star",0.275,"star",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"stimulus-image-roundslider-response-dynamic",254,1127584,"0.0-254.0","p499710","A17POV24Z83WKU","R_3dRkAIlW8BtI8FM","3TE3O8573091MMMCBODV4G4LY5S2R6","334ZEL5JX6GO7OD0N96VCJHTT2ROS6",2020-07-14 17:37:14,3,2,NA,6104.99999998137,95,129,"images/VCS_90.png","undelayed",1,10,10,"response",326,90,56,90,"VCS_90.png","VCS_56.png",NA,5,5,-73,5,"n","VCS_90.png",40,1.4,0.678571428571429,0.678571428571429,0.0285714285714286,0.175,"rabbit",0.15,"rabbit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"stimulus-image-roundslider-response-dynamic",255,1136582,"0.0-255.0","p499710","A17POV24Z83WKU","R_3dRkAIlW8BtI8FM","3TE3O8573091MMMCBODV4G4LY5S2R6","334ZEL5JX6GO7OD0N96VCJHTT2ROS6",2020-07-14 17:37:14,3,2,NA,8978.00000000279,156,184,"images/VCS_150.png","undelayed",1,11,11,"response",332,150,62,90,"VCS_150.png","VCS_62.png",NA,6,6,-122,6,"n","VCS_150.png",40,1.45,0.637931034482759,0.637931034482759,0.044162129461585,0.25,"vase",0.225,"vase",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"stimulus-image-roundslider-response-dynamic",256,1150646,"0.0-256.0","p499710","A17POV24Z83WKU","R_3dRkAIlW8BtI8FM","3TE3O8573091MMMCBODV4G4LY5S2R6","334ZEL5JX6GO7OD0N96VCJHTT2ROS6",2020-07-14 17:37:14,3,2,NA,14002.9999999097,135,13,"images/VCS_120.png","undelayed",1,12,12,"response",122,120,212,90,"VCS_120.png","VCS_212.png",NA,15,15,199,15,"n","VCS_120.png",40,1.35,0.62962962962963,0.62962962962963,0.039832285115304,0.225,"rabbit",0.2,"rabbit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"stimulus-image-roundslider-response-dynamic",2,69669,"0.0-2.0","p513814","A38N2MBXP7IOPS","R_1HnnKz0cXoMWs5t","3HFNH7HEMHFRPFFJXO9K1UOHCV3GQW","3XABXM4AJ1699GB7OOSUKXCSW888Q2",2020-07-13 18:46:44,2,4,NA,21828.1549999992,168,224,"images/VCS_170.png","undelayed",1,1,1,"response",304,170,34,90,"VCS_170.png","VCS_34.png",NA,-2,-2,-190,2,"n","VCS_170.png",37,1.67567567567568,0.709677419354839,0.709677419354839,0.0243257535695399,0.216216216216216,"vase",0.0810810810810811,"badge,vase",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"stimulus-image-roundslider-response-dynamic",3,85915,"0.0-3.0","p513814","A38N2MBXP7IOPS","R_1HnnKz0cXoMWs5t","3HFNH7HEMHFRPFFJXO9K1UOHCV3GQW","3XABXM4AJ1699GB7OOSUKXCSW888Q2",2020-07-13 18:46:44,2,4,NA,16234.6500000003,142,144,"images/VCS_140.png","undelayed",1,2,2,"response",358,140,88,90,"VCS_140.png","VCS_88.png",NA,2,2,-56,2,"n","VCS_140.png",37,1.54054054054054,0.771929824561403,0.754385964912281,0.0238095238095238,0.216216216216216,"vase",0.135135135135135,"vase",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"stimulus-image-roundslider-response-dynamic",4,100780,"0.0-4.0","p513814","A38N2MBXP7IOPS","R_1HnnKz0cXoMWs5t","3HFNH7HEMHFRPFFJXO9K1UOHCV3GQW","3XABXM4AJ1699GB7OOSUKXCSW888Q2",2020-07-13 18:46:44,2,4,NA,14855.160000001,350,166,"images/VCS_350.png","undelayed",1,3,3,"response",184,350,274,90,"VCS_350.png","VCS_274.png",NA,0,0,108,0,"n","VCS_350.png",37,1.40540540540541,0.346153846153846,0.346153846153846,0.273001508295626,0.72972972972973,"star",0.486486486486487,"star",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"stimulus-image-roundslider-response-dynamic",5,126186,"0.0-5.0","p513814","A38N2MBXP7IOPS","R_1HnnKz0cXoMWs5t","3HFNH7HEMHFRPFFJXO9K1UOHCV3GQW","3XABXM4AJ1699GB7OOSUKXCSW888Q2",2020-07-13 18:46:44,2,4,NA,25395.7750000009,205,15,"images/VCS_200.png","undelayed",1,4,4,"response",190,200,280,90,"VCS_200.png","VCS_280.png",NA,5,5,265,5,"n","VCS_200.png",37,1.45945945945946,0.759259259259259,0.759259259259259,0.0349406009783368,0.27027027027027,"pentagon",0.243243243243243,"pentagon","VCS_280.png",38,1.55263157894737,0.423728813559322,0.406779661016949,0.147282291057861,0.578947368421053,"star",0.236842105263158,"star"
NA,"stimulus-image-roundslider-response-dynamic",6,151603,"0.0-6.0","p513814","A38N2MBXP7IOPS","R_1HnnKz0cXoMWs5t","3HFNH7HEMHFRPFFJXO9K1UOHCV3GQW","3XABXM4AJ1699GB7OOSUKXCSW888Q2",2020-07-13 18:46:44,2,4,NA,25407.2400000005,113,61,"images/VCS_110.png","undelayed",1,5,5,"response",52,110,142,90,"VCS_110.png","VCS_142.png",NA,3,3,81,3,"n","VCS_110.png",37,1.51351351351351,0.660714285714286,0.660714285714286,0.0279220779220779,0.162162162162162,"head,rabbit",0.108108108108108,"rabbit.head",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"stimulus-image-roundslider-response-dynamic",7,169274,"0.0-7.0","p513814","A38N2MBXP7IOPS","R_1HnnKz0cXoMWs5t","3HFNH7HEMHFRPFFJXO9K1UOHCV3GQW","3XABXM4AJ1699GB7OOSUKXCSW888Q2",2020-07-13 18:46:44,2,4,NA,17661.6199999989,78,146,"images/VCS_80.png","undelayed",1,6,6,"response",292,80,22,90,"VCS_80.png","VCS_22.png",NA,-2,-2,-124,2,"n","VCS_80.png",37,1.56756756756757,0.793103448275862,0.793103448275862,0.0120992135511192,0.135135135135135,"blob",0.108108108108108,"blob",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"stimulus-image-roundslider-response-dynamic",13,209583,"0.0-13.0","p513814","A38N2MBXP7IOPS","R_1HnnKz0cXoMWs5t","3HFNH7HEMHFRPFFJXO9K1UOHCV3GQW","3XABXM4AJ1699GB7OOSUKXCSW888Q2",2020-07-13 18:46:44,2,4,NA,9070.86999999953,195,35,"images/blank_canvas.png","delayed",1,1,1,"response",160,170,250,90,"VCS_170.png","VCS_250.png",NA,25,25,215,25,"n","VCS_170.png",37,1.67567567567568,0.709677419354839,0.709677419354839,0.0243257535695399,0.216216216216216,"vase",0.0810810810810811,"badge,vase","VCS_250.png",38,1.71052631578947,0.461538461538462,0.430769230769231,0.124038461538462,0.578947368421053,"star",0.184210526315789,"star"
NA,"stimulus-image-roundslider-response-dynamic",18,221641,"0.0-18.0","p513814","A38N2MBXP7IOPS","R_1HnnKz0cXoMWs5t","3HFNH7HEMHFRPFFJXO9K1UOHCV3GQW","3XABXM4AJ1699GB7OOSUKXCSW888Q2",2020-07-13 18:46:44,2,4,NA,6471.65999999928,244,12,"images/blank_canvas.png","delayed",1,2,2,"response",232,230,322,90,"VCS_230.png","VCS_322.png",NA,14,14,310,14,"n","VCS_230.png",37,1.43243243243243,0.452830188679245,0.452830188679245,0.148040638606676,0.459459459459459,"pentagon",0.324324324324324,"pentagon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"stimulus-image-roundslider-response-dynamic",23,232648,"0.0-23.0","p513814","A38N2MBXP7IOPS","R_1HnnKz0cXoMWs5t","3HFNH7HEMHFRPFFJXO9K1UOHCV3GQW","3XABXM4AJ1699GB7OOSUKXCSW888Q2",2020-07-13 18:46:44,2,4,NA,5935.19500000004,306,344,"images/blank_canvas.png","delayed",1,3,3,"response",322,290,52,90,"VCS_290.png","VCS_52.png",NA,16,16,-292,16,"n","VCS_290.png",37,1.62162162162162,0.483333333333333,0.483333333333333,0.141242937853107,0.594594594594595,"star",0.243243243243243,"star",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"stimulus-image-roundslider-response-dynamic",28,245966,"0.0-28.0","p513814","A38N2MBXP7IOPS","R_1HnnKz0cXoMWs5t","3HFNH7HEMHFRPFFJXO9K1UOHCV3GQW","3XABXM4AJ1699GB7OOSUKXCSW888Q2",2020-07-13 18:46:44,2,4,NA,7754.78499999916,100,12,"images/blank_canvas.png","delayed",1,4,4,"response",88,110,178,90,"VCS_110.png","VCS_178.png",NA,-10,-10,166,10,"n","VCS_110.png",37,1.51351351351351,0.660714285714286,0.660714285714286,0.0279220779220779,0.162162162162162,"head,rabbit",0.108108108108108,"rabbit.head",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"stimulus-image-roundslider-response-dynamic",33,261376,"0.0-33.0","p513814","A38N2MBXP7IOPS","R_1HnnKz0cXoMWs5t","3HFNH7HEMHFRPFFJXO9K1UOHCV3GQW","3XABXM4AJ1699GB7OOSUKXCSW888Q2",2020-07-13 18:46:44,2,4,NA,10000.79,129,311,"images/blank_canvas.png","delayed",1,5,5,"response",178,140,268,90,"VCS_140.png","VCS_268.png",NA,-11,-11,-43,11,"n","VCS_140.png",37,1.54054054054054,0.771929824561403,0.754385964912281,0.0238095238095238,0.216216216216216,"vase",0.135135135135135,"vase",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"stimulus-image-roundslider-response-dynamic",38,274577,"0.0-38.0","p513814","A38N2MBXP7IOPS","R_1HnnKz0cXoMWs5t","3HFNH7HEMHFRPFFJXO9K1UOHCV3GQW","3XABXM4AJ1699GB7OOSUKXCSW888Q2",2020-07-13 18:46:44,2,4,NA,7303.35499999998,207,221,"images/blank_canvas.png","delayed",1,6,6,"response",346,200,76,90,"VCS_200.png","VCS_76.png",NA,7,7,-145,7,"n","VCS_200.png",37,1.45945945945946,0.759259259259259,0.759259259259259,0.0349406009783368,0.27027027027027,"pentagon",0.243243243243243,"pentagon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"stimulus-image-roundslider-response-dynamic",43,287382,"0.0-43.0","p513814","A38N2MBXP7IOPS","R_1HnnKz0cXoMWs5t","3HFNH7HEMHFRPFFJXO9K1UOHCV3GQW","3XABXM4AJ1699GB7OOSUKXCSW888Q2",2020-07-13 18:46:44,2,4,NA,7987.31500000029,88,180,"images/blank_canvas.png","delayed",1,7,7,"response",268,80,358,90,"VCS_80.png","VCS_358.png",NA,8,8,178,8,"n","VCS_80.png",37,1.56756756756757,0.793103448275862,0.793103448275862,0.0120992135511192,0.135135135135135,"blob",0.108108108108108,"blob",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"stimulus-image-roundslider-response-dynamic",48,301366,"0.0-48.0","p513814","A38N2MBXP7IOPS","R_1HnnKz0cXoMWs5t","3HFNH7HEMHFRPFFJXO9K1UOHCV3GQW","3XABXM4AJ1699GB7OOSUKXCSW888Q2",2020-07-13 18:46:44,2,4,NA,8666.45000000065,326,100,"images/blank_canvas.png","delayed",1,8,8,"response",226,320,316,90,"VCS_320.png","VCS_316.png",NA,6,6,216,6,"n","VCS_320.png",37,1.48648648648649,0.581818181818182,0.581818181818182,0.130639730639731,0.540540540540541,"star",0.297297297297297,"star",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"stimulus-image-roundslider-response-dynamic",53,312490,"0.0-53.0","p513814","A38N2MBXP7IOPS","R_1HnnKz0cXoMWs5t","3HFNH7HEMHFRPFFJXO9K1UOHCV3GQW","3XABXM4AJ1699GB7OOSUKXCSW888Q2",2020-07-13 18:46:44,2,4,NA,5663.58500000025,271,9,"images/blank_canvas.png","delayed",1,9,9,"response",262,260,352,90,"VCS_260.png","VCS_352.png",NA,11,11,343,11,"n","VCS_260.png",37,1.54054054054054,0.596491228070175,0.578947368421053,0.0921052631578947,0.459459459459459,"star",0.216216216216216,"star",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"stimulus-image-roundslider-response-dynamic",58,326136,"0.0-58.0","p513814","A38N2MBXP7IOPS","R_1HnnKz0cXoMWs5t","3HFNH7HEMHFRPFFJXO9K1UOHCV3GQW","3XABXM4AJ1699GB7OOSUKXCSW888Q2",2020-07-13 18:46:44,2,4,NA,8585.255,341,241,"images/blank_canvas.png","delayed",1,10,10,"response",100,350,190,90,"VCS_350.png","VCS_190.png",NA,-9,-9,-51,9,"n","VCS_350.png",37,1.40540540540541,0.346153846153846,0.346153846153846,0.273001508295626,0.72972972972973,"star",0.486486486486487,"star","VCS_190.png",38,1.44736842105263,0.690909090909091,0.690909090909091,0.0168350168350168,0.105263157894737,"shield,badge",0.105263157894737,"shield"
NA,"stimulus-image-roundslider-response-dynamic",63,339867,"0.0-63.0","p513814","A38N2MBXP7IOPS","R_1HnnKz0cXoMWs5t","3HFNH7HEMHFRPFFJXO9K1UOHCV3GQW","3XABXM4AJ1699GB7OOSUKXCSW888Q2",2020-07-13 18:46:44,2,4,NA,8203.28999999946,13,279,"images/blank_canvas.png","delayed",1,11,11,"response",94,20,184,90,"VCS_20.png","VCS_184.png",NA,-7,-7,-95,7,"n","VCS_20.png",37,1.54054054054054,0.631578947368421,0.631578947368421,0.0532581453634085,0.324324324324324,"star",0.135135135135135,"star",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"stimulus-image-roundslider-response-dynamic",68,352417,"0.0-68.0","p513814","A38N2MBXP7IOPS","R_1HnnKz0cXoMWs5t","3HFNH7HEMHFRPFFJXO9K1UOHCV3GQW","3XABXM4AJ1699GB7OOSUKXCSW888Q2",2020-07-13 18:46:44,2,4,NA,7543.44500000117,31,357,"images/blank_canvas.png","delayed",1,12,12,"response",34,50,124,90,"VCS_50.png","VCS_124.png",NA,-19,-19,-233,19,"n","VCS_50.png",37,1.64864864864865,0.655737704918033,0.622950819672131,0.0224043715846995,0.135135135135135,"splat",0.135135135135135,"splat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"stimulus-image-roundslider-response-dynamic",73,365171,"0.0-73.0","p513814","A38N2MBXP7IOPS","R_1HnnKz0cXoMWs5t","3HFNH7HEMHFRPFFJXO9K1UOHCV3GQW","3XABXM4AJ1699GB7OOSUKXCSW888Q2",2020-07-13 18:46:44,2,4,NA,7698.05000000092,206,70,"images/blank_canvas.png","delayed",2,1,13,"response",136,200,226,90,"VCS_200.png","VCS_226.png",NA,6,6,156,6,"n","VCS_200.png",37,1.45945945945946,0.759259259259259,0.759259259259259,0.0349406009783368,0.27027027027027,"pentagon",0.243243243243243,"pentagon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"stimulus-image-roundslider-response-dynamic",78,377938,"0.0-78.0","p513814","A38N2MBXP7IOPS","R_1HnnKz0cXoMWs5t","3HFNH7HEMHFRPFFJXO9K1UOHCV3GQW","3XABXM4AJ1699GB7OOSUKXCSW888Q2",2020-07-13 18:46:44,2,4,NA,8035.21000000002,17,211,"images/blank_canvas.png","delayed",2,2,14,"response",166,20,256,90,"VCS_20.png","VCS_256.png",NA,-3,-3,45,3,"n","VCS_20.png",37,1.54054054054054,0.631578947368421,0.631578947368421,0.0532581453634085,0.324324324324324,"star",0.135135135135135,"star",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"stimulus-image-roundslider-response-dynamic",83,387046,"0.0-83.0","p513814","A38N2MBXP7IOPS","R_1HnnKz0cXoMWs5t","3HFNH7HEMHFRPFFJXO9K1UOHCV3GQW","3XABXM4AJ1699GB7OOSUKXCSW888Q2",2020-07-13 18:46:44,2,4,NA,3873.10000000068,254,106,"images/blank_canvas.png","delayed",2,3,15,"response",148,260,238,90,"VCS_260.png","VCS_238.png",NA,-6,-6,132,6,"n","VCS_260.png",37,1.54054054054054,0.596491228070175,0.578947368421053,0.0921052631578947,0.459459459459459,"star",0.216216216216216,"star",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"stimulus-image-roundslider-response-dynamic",88,399494,"0.0-88.0","p513814","A38N2MBXP7IOPS","R_1HnnKz0cXoMWs5t","3HFNH7HEMHFRPFFJXO9K1UOHCV3GQW","3XABXM4AJ1699GB7OOSUKXCSW888Q2",2020-07-13 18:46:44,2,4,NA,7581.25500000094,105,221,"images/blank_canvas.png","delayed",2,4,16,"response",244,110,334,90,"VCS_110.png","VCS_334.png",NA,-5,-5,113,5,"n","VCS_110.png",37,1.51351351351351,0.660714285714286,0.660714285714286,0.0279220779220779,0.162162162162162,"head,rabbit",0.108108108108108,"rabbit.head",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"stimulus-image-roundslider-response-dynamic",93,409711,"0.0-93.0","p513814","A38N2MBXP7IOPS","R_1HnnKz0cXoMWs5t","3HFNH7HEMHFRPFFJXO9K1UOHCV3GQW","3XABXM4AJ1699GB7OOSUKXCSW888Q2",2020-07-13 18:46:44,2,4,NA,5445.0949999991,89,67,"images/blank_canvas.png","delayed",2,5,17,"response",22,80,112,90,"VCS_80.png","VCS_112.png",NA,9,9,45,9,"n","VCS_80.png",37,1.56756756756757,0.793103448275862,0.793103448275862,0.0120992135511192,0.135135135135135,"blob",0.108108108108108,"blob",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"stimulus-image-roundslider-response-dynamic",98,423479,"0.0-98.0","p513814","A38N2MBXP7IOPS","R_1HnnKz0cXoMWs5t","3HFNH7HEMHFRPFFJXO9K1UOHCV3GQW","3XABXM4AJ1699GB7OOSUKXCSW888Q2",2020-07-13 18:46:44,2,4,NA,8895.17499999964,346,12,"images/blank_canvas.png","delayed",2,6,18,"response",334,350,64,90,"VCS_350.png","VCS_64.png",NA,-4,-4,52,4,"n","VCS_350.png",37,1.40540540540541,0.346153846153846,0.346153846153846,0.273001508295626,0.72972972972973,"star",0.486486486486487,"star",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"stimulus-image-roundslider-response-dynamic",103,432271,"0.0-103.0","p513814","A38N2MBXP7IOPS","R_1HnnKz0cXoMWs5t","3HFNH7HEMHFRPFFJXO9K1UOHCV3GQW","3XABXM4AJ1699GB7OOSUKXCSW888Q2",2020-07-13 18:46:44,2,4,NA,3639.30999999866,293,97,"images/blank_canvas.png","delayed",2,7,19,"response",196,290,286,90,"VCS_290.png","VCS_286.png",NA,3,3,189,3,"n","VCS_290.png",37,1.62162162162162,0.483333333333333,0.483333333333333,0.141242937853107,0.594594594594595,"star",0.243243243243243,"star",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"stimulus-image-roundslider-response-dynamic",108,445147,"0.0-108.0","p513814","A38N2MBXP7IOPS","R_1HnnKz0cXoMWs5t","3HFNH7HEMHFRPFFJXO9K1UOHCV3GQW","3XABXM4AJ1699GB7OOSUKXCSW888Q2",2020-07-13 18:46:44,2,4,NA,8119.28000000078,139,279,"images/blank_canvas.png","delayed",2,8,20,"response",220,140,310,90,"VCS_140.png","VCS_310.png",NA,-1,-1,31,1,"n","VCS_140.png",37,1.54054054054054,0.771929824561403,0.754385964912281,0.0238095238095238,0.216216216216216,"vase",0.135135135135135,"vase","VCS_310.png",38,1.65789473684211,0.555555555555556,0.53968253968254,0.123911930363543,0.578947368421053,"star",0.236842105263158,"star"
NA,"stimulus-image-roundslider-response-dynamic",113,456376,"0.0-113.0","p513814","A38N2MBXP7IOPS","R_1HnnKz0cXoMWs5t","3HFNH7HEMHFRPFFJXO9K1UOHCV3GQW","3XABXM4AJ1699GB7OOSUKXCSW888Q2",2020-07-13 18:46:44,2,4,NA,6303.07999999967,221,217,"images/blank_canvas.png","delayed",2,9,21,"response",4,230,94,90,"VCS_230.png","VCS_94.png",NA,-9,-9,-123,9,"n","VCS_230.png",37,1.43243243243243,0.452830188679245,0.452830188679245,0.148040638606676,0.459459459459459,"pentagon",0.324324324324324,"pentagon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"stimulus-image-roundslider-response-dynamic",118,468596,"0.0-118.0","p513814","A38N2MBXP7IOPS","R_1HnnKz0cXoMWs5t","3HFNH7HEMHFRPFFJXO9K1UOHCV3GQW","3XABXM4AJ1699GB7OOSUKXCSW888Q2",2020-07-13 18:46:44,2,4,NA,6889.23999999859,317,289,"images/blank_canvas.png","delayed",2,10,22,"response",28,320,118,90,"VCS_320.png","VCS_118.png",NA,-3,-3,-171,3,"n","VCS_320.png",37,1.48648648648649,0.581818181818182,0.581818181818182,0.130639730639731,0.540540540540541,"star",0.297297297297297,"star",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"stimulus-image-roundslider-response-dynamic",123,480976,"0.0-123.0","p513814","A38N2MBXP7IOPS","R_1HnnKz0cXoMWs5t","3HFNH7HEMHFRPFFJXO9K1UOHCV3GQW","3XABXM4AJ1699GB7OOSUKXCSW888Q2",2020-07-13 18:46:44,2,4,NA,7289.929999999,166,198,"images/blank_canvas.png","delayed",2,11,23,"response",328,170,58,90,"VCS_170.png","VCS_58.png",NA,-4,-4,-140,4,"n","VCS_170.png",37,1.67567567567568,0.709677419354839,0.709677419354839,0.0243257535695399,0.216216216216216,"vase",0.0810810810810811,"badge,vase",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"stimulus-image-roundslider-response-dynamic",128,497575,"0.0-128.0","p513814","A38N2MBXP7IOPS","R_1HnnKz0cXoMWs5t","3HFNH7HEMHFRPFFJXO9K1UOHCV3GQW","3XABXM4AJ1699GB7OOSUKXCSW888Q2",2020-07-13 18:46:44,2,4,NA,11602.855000001,43,153,"images/blank_canvas.png","delayed",2,12,24,"response",250,50,340,90,"VCS_50.png","VCS_340.png",NA,-7,-7,187,7,"n","VCS_50.png",37,1.64864864864865,0.655737704918033,0.622950819672131,0.0224043715846995,0.135135135135135,"splat",0.135135135135135,"splat","VCS_340.png",38,1.63157894736842,0.483870967741935,0.451612903225806,0.193019566367002,0.710526315789474,"star",0.342105263157895,"star"
NA,"stimulus-image-roundslider-response-dynamic",134,515492,"0.0-134.0","p513814","A38N2MBXP7IOPS","R_1HnnKz0cXoMWs5t","3HFNH7HEMHFRPFFJXO9K1UOHCV3GQW","3XABXM4AJ1699GB7OOSUKXCSW888Q2",2020-07-13 18:46:44,2,4,NA,8358.55499999889,343,33,"images/blank_canvas.png","delayed",3,1,25,"response",310,350,40,90,"VCS_350.png","VCS_40.png",NA,-7,-7,7,7,"n","VCS_350.png",37,1.40540540540541,0.346153846153846,0.346153846153846,0.273001508295626,0.72972972972973,"star",0.486486486486487,"star","VCS_40.png",38,1.60526315789474,0.639344262295082,0.622950819672131,0.0349726775956284,0.236842105263158,"x",0.0789473684210526,"cross"
NA,"stimulus-image-roundslider-response-dynamic",139,524732,"0.0-139.0","p513814","A38N2MBXP7IOPS","R_1HnnKz0cXoMWs5t","3HFNH7HEMHFRPFFJXO9K1UOHCV3GQW","3XABXM4AJ1699GB7OOSUKXCSW888Q2",2020-07-13 18:46:44,2,4,NA,4656.82500000007,198,86,"images/blank_canvas.png","delayed",3,2,26,"response",112,200,202,90,"VCS_200.png","VCS_202.png",NA,-2,-2,116,2,"n","VCS_200.png",37,1.45945945945946,0.759259259259259,0.759259259259259,0.0349406009783368,0.27027027027027,"pentagon",0.243243243243243,"pentagon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"stimulus-image-roundslider-response-dynamic",144,533766,"0.0-144.0","p513814","A38N2MBXP7IOPS","R_1HnnKz0cXoMWs5t","3HFNH7HEMHFRPFFJXO9K1UOHCV3GQW","3XABXM4AJ1699GB7OOSUKXCSW888Q2",2020-07-13 18:46:44,2,4,NA,4346.26000000024,168,122,"images/blank_canvas.png","delayed",3,3,27,"response",46,170,136,90,"VCS_170.png","VCS_136.png",NA,-2,-2,14,2,"n","VCS_170.png",37,1.67567567567568,0.709677419354839,0.709677419354839,0.0243257535695399,0.216216216216216,"vase",0.0810810810810811,"badge,vase",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
